Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
P01-01-G-n04_gi_fwd-R2	0.0	43.0	251.0	20.0	1.0
P01-01-G-n05_fun_fwd-R2	6.481481481481481	52.0	251.0	27.27272727272727	648.0
P01-01-G-n05_gi_fwd-R2	0.0	42.0	251.0	27.27272727272727	14.0
P01-01-G-n06_fun_fwd-R2	0.0	52.0	251.0	18.181818181818183	308.0
P01-01-G-n06_gi_fwd-R2	1.4880952380952266	42.0	251.0	18.181818181818183	336.0
P01-01-G-n07_gi_fwd-R2	0.0	42.0	251.0	36.36363636363637	53.0
P01-01-G-n08_gi_fwd-R2	0.91463414634147	42.0	251.0	27.27272727272727	328.0
P01-01-G-n09_gi_fwd-R2	0.0	43.0	251.0	27.27272727272727	122.0
P01-01-H-n02_fun_fwd-R2	16.666666666666657	53.0	251.0	30.0	6.0
P01-01-H-n03_fun_fwd-R2	26.84729064039408	53.0	251.0	18.181818181818183	812.0
P01-01-H-n04_fun_fwd-R2	7.779886148007591	53.0	251.0	18.181818181818183	527.0
P01-01-H-n04_gi_fwd-R2	0.0	41.0	251.0	20.0	1.0
P01-01-H-n05_fun_fwd-R2	7.407407407407405	52.0	251.0	27.27272727272727	567.0
P01-01-H-n05_gi_fwd-R2	0.0	41.0	251.0	40.0	9.0
P01-01-H-n06_fun_fwd-R2	0.0	49.0	251.0	27.27272727272727	215.0
P01-01-H-n06_gi_fwd-R2	3.7128712871287206	42.0	251.0	18.181818181818183	404.0
P01-01-H-n07_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-01-H-n07_gi_fwd-R2	0.9803921568627345	42.0	251.0	18.181818181818183	204.0
P01-01-H-n08_gi_fwd-R2	0.6430868167202561	42.0	251.0	36.36363636363637	311.0
P01-01-H-n09_gi_fwd-R2	0.0	43.0	251.0	27.27272727272727	231.0
P01-01-H-n10_gi_fwd-R2	0.0	39.0	251.0	30.0	1.0
P01-02-A-n03_fun_fwd-R2	0.0	41.0	251.0	36.36363636363637	10.0
P01-02-A-n04_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-02-A-n05_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-02-A-n05_gi_fwd-R2	0.0	33.0	251.0	30.0	1.0
P01-02-A-n06_gi_fwd-R2	0.0	43.0	251.0	36.36363636363637	74.0
P01-02-A-n08_gi_fwd-R2	0.0	51.0	251.0	40.0	2.0
P01-02-B-n04_fun_fwd-R2	0.0	50.0	251.0	40.0	3.0
P01-02-B-n05_fun_fwd-R2	0.0	53.0	251.0	30.0	3.0
P01-02-B-n05_gi_fwd-R2	0.0	47.0	251.0	30.0	1.0
P01-02-B-n06_gi_fwd-R2	0.0	40.0	251.0	40.0	5.0
P01-02-B-n07_gi_fwd-R2	0.0	43.0	251.0	45.45454545454545	22.0
P01-02-C-n03_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-02-C-n04_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-02-C-n05_fun_fwd-R2	0.0	43.0	251.0	36.36363636363637	11.0
P01-02-C-n07_gi_fwd-R2	0.0	40.0	251.0	20.0	1.0
P01-02-C-n08_gi_fwd-R2	0.6451612903225765	41.0	251.0	45.45454545454545	155.0
P01-02-D-n03_fun_fwd-R2	0.0	52.0	251.0	20.0	1.0
P01-02-D-n04_fun_fwd-R2	0.0	53.0	251.0	20.0	1.0
P01-02-D-n05_fun_fwd-R2	0.0	38.0	251.0	30.0	1.0
P01-02-D-n06_fun_fwd-R2	0.0	42.0	251.0	36.36363636363637	11.0
P01-02-D-n07_gi_fwd-R2	0.0	43.0	251.0	20.0	1.0
P01-02-D-n08_gi_fwd-R2	0.0	53.0	251.0	30.0	1.0
P01-02-D-n09_gi_fwd-R2	0.0	43.0	251.0	36.36363636363637	31.0
