Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-02-A-n04_fun_fwd-n04_fun_rev-rc-R1	P01-02-A-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n05_fun_fwd-n05_fun_rev-rc-R1	P01-02-A-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n06_gi_fwd-n06_gi_rev-rc-R1	P01-02-A-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n08_gi_fwd-n08_gi_rev-rc-R1	P01-02-A-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	46.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-B-n04_fun_fwd-n04_fun_rev-rc-R1	P01-02-B-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	62.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-B-n05_fun_fwd-n05_fun_rev-rc-R1	P01-02-B-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	60.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-02-C-n03_fun_fwd-n03_fun_rev-rc-R1	P01-02-C-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n04_fun_fwd-n04_fun_rev-rc-R1	P01-02-C-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n05_fun_fwd-n05_fun_rev-rc-R1	P01-02-C-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	25-221	59.0	100.0	124.0	pass	pass	pass	fail	fail	pass	warn	pass	fail	pass	
P01-02-D-n03_fun_fwd-n03_fun_rev-rc-R1	P01-02-D-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n04_fun_fwd-n04_fun_rev-rc-R1	P01-02-D-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n07_gi_fwd-n07_gi_rev-rc-R1	P01-02-D-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
